"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"NR2C2",-0.228940756954907,9.37263355929977,-4.61950545915398,6.9827545008574e-06,5.59236320770351e-05,3.33002251915983,"No"
"ZNF681",-0.52361603427283,4.99928794397137,-4.61792106532851,7.03094868122262e-06,5.62870416668299e-05,3.32350648502405,"No"
"ZNF43",-0.501521566595253,6.89893798584111,-4.61643372873098,7.07648218671705e-06,5.66288682682237e-05,3.31739123756456,"No"
"FTH1",-0.144528346180175,12.0444361672942,-4.61157259995199,7.22729221559831e-06,5.78125489444776e-05,3.29741548587316,"No"
"RIOX2",0.387715187436739,7.4481114134992,4.61132796002625,7.23496313324129e-06,5.7850742042979e-05,3.29641063605864,"No"
"LGMN",-0.359859661397238,10.8901558603305,-4.61104461370427,7.24385753322951e-06,5.78924305478165e-05,3.29524685437841,"No"
"ARAP3",0.268296842401112,7.17702934470966,4.61097725265496,7.24597358413644e-06,5.78924305478165e-05,3.29497019234013,"No"
"SLC5A11",-1.19225656067069,6.64299157587784,-4.60980954153716,7.28275036054481e-06,5.81629970817761e-05,3.29017473952517,"Downregulated"
"C11orf71",-0.259821114075668,7.19282128687696,-4.60926316672524,7.30002001150779e-06,5.82634356989827e-05,3.28793126935928,"No"
"NEU1",-0.389115908029662,10.3947747467633,-4.60922712839854,7.30116048635996e-06,5.82634356989827e-05,3.2877832998273,"No"
"SCAMP3",0.221589312625871,8.15603240237852,4.60895536129718,7.30976640414603e-06,5.83088155576728e-05,3.28666748285059,"No"
"NPM1",0.324218811919713,8.05043027150628,4.60873668180723,7.31669831863142e-06,5.83408112640096e-05,3.28576967034334,"No"
"TMEM98",-0.578581902219479,8.92586426593892,-4.60769059427675,7.34994593834863e-06,5.85825299970373e-05,3.28147531526078,"No"
"TMEM185A",-0.200585538960922,7.37290615230359,-4.60605647192954,7.40217448731666e-06,5.89752824928851e-05,3.2747685448469,"No"
"SLC39A4",-0.85018141441472,8.42148595798788,-4.60552216340574,7.41932908999314e-06,5.90791273222184e-05,3.27257604695625,"No"
"PUSL1",0.226436527045206,7.82833088039817,4.60546632727533,7.42112398375117e-06,5.90791273222184e-05,3.27234693902144,"No"
"GMPPB",0.269433277755162,8.72189803670543,4.60451544117008,7.45175523411416e-06,5.92993462335443e-05,3.26844558525102,"No"
"CYB561A3",-0.265347139872295,8.55787977013635,-4.60407400926783,7.46601661647971e-06,5.93891739934551e-05,3.26663467050706,"No"
"DMBT1",1.69186827497099,11.6287691140746,4.60377833358375,7.47558374229749e-06,5.94416041674563e-05,3.26542177866071,"Upregulated"
"RANGAP1",0.221190431532118,8.16283235094269,4.60346580803325,7.48570891766605e-06,5.9498428142245e-05,3.26413983471358,"No"
"ZNF701",-0.331649024790686,6.29709982512389,-4.60305976254315,7.4988836821986e-06,5.95794362244371e-05,3.26247438674049,"No"
"CACFD1",-0.320877977117837,8.40358176887193,-4.60175344587253,7.54142085083628e-06,5.98935745823475e-05,3.25711715801816,"No"
"ABCA12",1.89298633972737,6.4815374199548,4.60148884694608,7.55006517026757e-06,5.99383949566472e-05,3.25603218118591,"Upregulated"
"CRHBP",-0.16719399708138,5.36283851670147,-4.60126695041258,7.55732178261636e-06,5.99721673762333e-05,3.2551223422322,"No"
"S1PR1",0.589105956997327,6.67887352879661,4.60105628725757,7.56421725143733e-06,6.00030482050076e-05,3.25425859582961,"No"
"HYCC2",-0.282418886520682,8.92746394410829,-4.6009257791084,7.56849211106343e-06,6.00131248219059e-05,3.25372351128333,"No"
"OGFOD1",0.298562330999709,8.23265679364197,4.60069032717251,7.57621034554428e-06,6.00504862864689e-05,3.25275818703371,"No"
"NEDD1",0.297370983919406,7.7502247846658,4.60040747533309,7.58549240073165e-06,6.01002083348726e-05,3.25159858124846,"No"
"UBE2A",-0.307293373301945,9.79043599801727,-4.59972529739477,7.60792382748828e-06,6.0254032724128e-05,3.24880209577718,"No"
"PRADC1",-0.261816767339404,6.89950662493272,-4.59927151224083,7.62288060783039e-06,6.03485601509331e-05,3.24694205594208,"No"
"IRF2BPL",0.233758850685668,8.18390424251205,4.59895250370554,7.63341209872398e-06,6.04079925752428e-05,3.24563454584374,"No"
"SHROOM4",0.321833616940907,6.60473714441629,4.59880161647614,7.63839825026893e-06,6.04235115448996e-05,3.24501613447072,"No"
"LNX2",-0.517963125375701,9.60100273220191,-4.59789233486508,7.66851246137058e-06,6.06367925182691e-05,3.24128978736698,"No"
"PRR16",0.541218334297757,6.17252524904146,4.59780437623465,7.67143159575779e-06,6.06367925182691e-05,3.24092935345555,"No"
"ADARB1",0.399513051136029,7.21092328419185,4.59741441217375,7.68438646072387e-06,6.07151642272542e-05,3.23933143837656,"No"
"KLHL20",-0.158284499405404,8.60258887259504,-4.59655173440665,7.71312012012594e-06,6.09180946142331e-05,3.23579691927107,"No"
"TBC1D23",-0.271389557572107,8.83508808301886,-4.59574515316622,7.74007895922904e-06,6.11000003929575e-05,3.23249271651713,"No"
"CARF",-0.305575253623299,6.32903708325022,-4.59567971839364,7.74227000072972e-06,6.11000003929575e-05,3.23222467987388,"No"
"OPTN",-0.265329582787356,8.66018859003894,-4.59530944468686,7.75467964098828e-06,6.11737642768957e-05,3.23070800686913,"No"
"INIP",-0.226023458807585,8.84143429006328,-4.59494744524323,7.76683049542895e-06,6.12454292600465e-05,3.22922532058618,"No"
"TFE3",0.257383539240728,8.56375395277857,4.59480277631343,7.77169157338701e-06,6.12595767509204e-05,3.22863280816889,"No"
"ECM1",0.406099813333667,7.18379362014679,4.59450661787759,7.78165205390782e-06,6.13138927513826e-05,3.22741989529097,"No"
"KLHL21",0.221926738048656,6.59431141427451,4.59432170075803,7.78787747208725e-06,6.13387478814948e-05,3.22666260148228,"No"
"MRAS",0.365528590009868,6.38743337280761,4.59399194221206,7.79899102990832e-06,6.13797336261701e-05,3.22531219703618,"No"
"ZNF358",-0.332431514702295,8.59039792028097,-4.59397211014863,7.79965989908511e-06,6.13797336261701e-05,3.22523098461367,"No"
"ANKIB1",-0.206439264566349,9.57397382717894,-4.59385489212136,7.80361439993273e-06,6.13797336261701e-05,3.2247509818021,"No"
"SEC23B",0.365466175213584,9.85548318342296,4.59380277804165,7.80537315562591e-06,6.13797336261701e-05,3.22453758002392,"No"
"KALRN",-0.197304597665254,7.10788295388953,-4.593328631416,7.82139229676984e-06,6.14814993056595e-05,3.2225960876184,"No"
"PHC2",0.235426910076162,7.56456561408126,4.59243011066911,7.85183592818376e-06,6.16965266835336e-05,3.21891734713438,"No"
"CDC42BPA",-0.367724762411548,8.90304970265125,-4.59178269806813,7.87384225345858e-06,6.1845114105616e-05,3.21626705574704,"No"
"PAPSS1",0.473175938233734,7.89842396057966,4.59151790339776,7.88286004997087e-06,6.18916063829081e-05,3.21518316089728,"No"
"IRF9",0.365891281856493,9.07754745448818,4.59123188703676,7.89261174571977e-06,6.19438220074682e-05,3.21401245470152,"No"
"SEMA6B",0.278872747961235,7.21789635542383,4.59105849834582,7.89852907064084e-06,6.1965915026308e-05,3.21330277824601,"No"
"FAM3A",-0.274682024060377,8.92502650057255,-4.59041842791715,7.92041011384969e-06,6.2113180845714e-05,3.21068316872183,"No"
"ZNF596",-0.237181134087095,4.96076284126328,-4.59020216733962,7.9278162503723e-06,6.21248438028962e-05,3.20979814747856,"No"
"HAGH",-0.264416711237624,9.58638190905094,-4.59019336335767,7.92811789594385e-06,6.21248438028962e-05,3.20976211891497,"No"
"ACOT9",0.416235045323974,8.63538910392198,4.58971906076489,7.94438499519409e-06,6.22279003505909e-05,3.20782121074781,"No"
"USP8",-0.300149455085835,8.79439107731319,-4.58938648109295,7.95581061274024e-06,6.22929679258618e-05,3.20646034715511,"No"
"STRBP",-0.366467936465159,7.6869029342703,-4.58677049085395,8.04623531916621e-06,6.29762947746967e-05,3.19575888353325,"No"
"SLC13A1",-2.52220101845922,5.58345739586188,-4.58641006701967,8.05877111549793e-06,6.30497039800062e-05,3.19428484911138,"Downregulated"
"IPO4",0.362890174528566,8.38485149516482,4.58617068691119,8.06710731987132e-06,6.30902120622983e-05,3.19330590157837,"No"
"LAX1",1.09008624537804,7.168353150721,4.58583083636989,8.07895658874176e-06,6.31581522127311e-05,3.19191614948921,"Upregulated"
"CYP4F2",-1.74700192457015,7.82030107002799,-4.5851677206258,8.10212514870042e-06,6.33144944132012e-05,3.18920470553464,"Downregulated"
"CYP17A1",-0.215201157180827,4.86724175541478,-4.58474612909044,8.11688837483336e-06,6.34050560809236e-05,3.18748100431593,"No"
"ZNF275",0.384449135540534,7.43078848666584,4.58427005131777,8.13359074337996e-06,6.35106886271584e-05,3.18553468576834,"No"
"RNF122",0.485808142295098,7.14816090640081,4.58349494618708,8.16085482114611e-06,6.36986769040924e-05,3.18236621938285,"No"
"DAGLA",-0.362844794194822,7.63710926404162,-4.58313605354691,8.17350855238979e-06,6.377252336931e-05,3.18089928744377,"No"
"ALDH9A1",-0.278716139330157,8.87416174698043,-4.58282884303744,8.18435510064477e-06,6.38322174073716e-05,3.17964367337876,"No"
"EFEMP2",0.483730192223343,7.46786940823628,4.58220157916624,8.20654470445344e-06,6.39802981759379e-05,3.17708016425712,"No"
"TSEN54",-0.185612885827553,8.24340826808815,-4.5820674458022,8.21129721799286e-06,6.39923724667145e-05,3.17653202302335,"No"
"MBNL1",-0.188789326166404,11.1309609531623,-4.58131184392983,8.23811870958091e-06,6.41763584653546e-05,3.17344446688695,"No"
"PREB",0.258305946904194,9.31845317901853,4.58037881630197,8.27135470531423e-06,6.44101516116751e-05,3.16963247346412,"No"
"MRM1",-0.234238134860358,7.33225259551282,-4.58014461597204,8.27971756647658e-06,6.44501475731891e-05,3.16867571842959,"No"
"PJA1",0.203256218092934,6.32177018396955,4.5789225923073,8.32348605403731e-06,6.4765605938193e-05,3.16368414478786,"No"
"TANC1",0.2495956110326,8.38667520152668,4.57864550579525,8.33344124325646e-06,6.48178175205625e-05,3.16255248411918,"No"
"TMEM164",-0.333999051215141,8.92872808884473,-4.5781290400115,8.35202748953727e-06,6.49370950081812e-05,3.16044331115451,"No"
"WDFY3",0.278691681121534,7.91370294436802,4.577844844531,8.36227196084943e-06,6.4991447527629e-05,3.15928277856763,"No"
"DTD1",0.22351192129539,7.84653317517651,4.57775159515264,8.36563598261063e-06,6.49923038182282e-05,3.15890200065144,"No"
"TOR3A",0.328625163848407,7.84545455072894,4.57742926396791,8.37727429692995e-06,6.5057417109984e-05,3.15758582966006,"No"
"SP110",0.567289298962832,8.01775900671334,4.57703780485434,8.39142956275365e-06,6.51420186888618e-05,3.1559874894376,"No"
"MTOR",0.165174963170724,8.92286413026543,4.57687077307655,8.39747648557277e-06,6.51636345465542e-05,3.15530552667205,"No"
"GUCY1B1",0.755213035962861,6.76928905256536,4.57588652038602,8.43319394433279e-06,6.54153847938264e-05,3.15128739340193,"No"
"RASSF5",0.714380040991418,8.15986091324076,4.57568231792753,8.44062253421631e-06,6.54446583610271e-05,3.15045383998402,"No"
"NALCN",-0.164299762947005,4.81772492733085,-4.57560269504511,8.44352080686726e-06,6.54446583610271e-05,3.15012882786431,"No"
"CD38",0.977569962954304,8.05295511354532,4.57523592086196,8.45688376670531e-06,6.55228069651559e-05,3.1486317533489,"No"
"CDCA2",0.461194897692678,7.05886344207691,4.57496211508787,8.46687281429531e-06,6.55747644795403e-05,3.1475142139024,"No"
"FANCD2",0.412624162722962,7.14452809289829,4.57482533372165,8.47186715997083e-06,6.55880134314951e-05,3.1469559602721,"No"
"SERINC2",-0.481180756303189,10.9290705009254,-4.5743847941924,8.48797202553249e-06,6.56872348849229e-05,3.14515805209256,"No"
"SIAH1",-0.164120957411367,7.26518592129914,-4.57395307267592,8.50378313277938e-06,6.57841070077983e-05,3.14339626637425,"No"
"EIF3I",0.278699923952844,10.0358730579711,4.57276924904837,8.54728443575082e-06,6.60950287726237e-05,3.13856595831792,"No"
"PGM1",-0.387022743813329,9.43188393171065,-4.57254882692409,8.55540779590913e-06,6.61322427691521e-05,3.1376666896053,"No"
"GM2A",0.538536597567926,8.92733786673256,4.57230788512509,8.56429588658333e-06,6.61552794805657e-05,3.13668374541429,"No"
"WSB2",-0.279472533044514,10.826820627848,-4.57228847879435,8.56501215263557e-06,6.61552794805657e-05,3.13660457731569,"No"
"SHPK",-0.406057644466878,7.84797297373069,-4.57212015906905,8.57122706686055e-06,6.61776920887022e-05,3.13591792855207,"No"
"AUP1",-0.142566951334411,9.78419878196406,-4.57172469512167,8.58584598123439e-06,6.62649488520772e-05,3.13430474037882,"No"
"ABHD18",-0.316994092976978,8.3754810130039,-4.57067978439506,8.62458829833107e-06,6.65382490038103e-05,3.13004284885714,"No"
"CSGALNACT1",0.744992165670944,6.36744900262917,4.56844839466049,8.70788630400813e-06,6.71549502070496e-05,3.12094426826885,"No"
"SCN9A",-0.589543842921819,6.02989221671087,-4.56798537288682,8.72526775048254e-06,6.72630251054181e-05,3.11905672552688,"No"
"BSCL2",0.313611754240813,7.96912133211908,4.56760315541216,8.73964104000884e-06,6.73273994616225e-05,3.11749870329624,"No"
"YTHDF3",-0.217719445453433,10.013149594865,-4.56758405768281,8.74035980794969e-06,6.73273994616225e-05,3.11742085851135,"No"
"SULT1A2",-1.35758618467164,9.1283877807206,-4.5668817348538,8.76683221800314e-06,6.75052840101753e-05,3.11455828250521,"Downregulated"
"RAN",0.292718187082039,9.46329020601225,4.56517087329273,8.83164264470418e-06,6.79781233854803e-05,3.10758651429356,"No"
"PROCR",0.369559867160064,7.41358793079167,4.56433570505483,8.86344761597815e-06,6.81966497232464e-05,3.10418396238019,"No"
"OLFML2B",0.758773674063279,6.5350568509268,4.56387334561872,8.8811026407206e-06,6.83061779536978e-05,3.10230048276641,"No"
"LOC100506730",-0.3991176072903,6.92303904441608,-4.56376309433093,8.88531754285215e-06,6.8312291224376e-05,3.10185138284325,"No"
"SHC2",0.193965862577202,7.08617966534745,4.56361027310051,8.89116307755738e-06,6.83309316318319e-05,3.10122889203231,"No"
"ZNF24",-0.212842956558664,8.43834350500804,-4.56342652364504,8.89819654478001e-06,6.83586837636292e-05,3.1004804426293,"No"
"TP53BP1",0.30854162866863,7.18481858002314,4.56270549933724,8.92584733492296e-06,6.85447422790277e-05,3.09754379594778,"No"
"SSNA1",-0.217084635951885,9.0667847884773,-4.56232904966029,8.94031677890415e-06,6.86294724603503e-05,3.09601070911739,"No"
"SLC18B1",0.352255034799168,7.31361363832574,4.5614126471306,8.97563464408617e-06,6.88741169346819e-05,3.0922790956252,"No"
"NUDT13",-0.236642606522226,5.25132198455685,-4.5612101638307,8.9834563876673e-06,6.89076643192268e-05,3.09145465993809,"No"
"PGRMC2",-0.403624918896925,9.52609067485795,-4.55937738661924,9.05455407698718e-06,6.94263582087301e-05,3.0839936199213,"No"
"SEC13",0.303198230588626,9.1769368749635,4.55921602906178,9.06083939539905e-06,6.94478918202995e-05,3.08333686599647,"No"
"SLC22A4",-1.0351830485507,7.17496107214293,-4.55850450792002,9.08860522978302e-06,6.96339857536195e-05,3.08044107138239,"Downregulated"
"GAB1",-0.246081865606394,8.15806891981367,-4.55588761385925,9.19143123473541e-06,7.0394803482594e-05,3.06979379288689,"No"
"STAMBP",-0.206198903506426,8.92882434652835,-4.55564009357832,9.2012148598795e-06,7.04422820306261e-05,3.06878696900301,"No"
"DUSP3",-0.197633485634604,8.68911059219005,-4.55555238978833,9.20468389405899e-06,7.04422820306261e-05,3.06843023193938,"No"
"KLF2",0.293002769478178,8.44394021238805,4.55487958110343,9.23133807061682e-06,7.06192059067408e-05,3.06569375173721,"No"
"MAD2L2",0.30342805305802,7.65922954982466,4.55319687215369,9.29832646458748e-06,7.11014245600471e-05,3.058851179102,"No"
"CDC14B",-0.371096405693188,7.17871380812725,-4.55311761833848,9.30149305974782e-06,7.11014245600471e-05,3.05852895129442,"No"
"NAGS",-0.582605683182932,8.20000267294914,-4.55294232988599,9.30850041759169e-06,7.11277686843827e-05,3.05781628473352,"No"
"TET3",-0.267366385068859,7.96825694820771,-4.55172970462846,9.35711588709687e-06,7.14719054412516e-05,3.05288674422746,"No"
"TCAF2",0.298592929961929,7.05492907014957,4.55099023815151,9.38688178363984e-06,7.16718565544428e-05,3.04988119799443,"No"
"IGHV1OR21-1",0.527793004836532,5.65883820580743,4.54918837479323,9.45979473152652e-06,7.22009705645819e-05,3.04255920646893,"No"
"RAD51B",-0.214534173970581,6.54376997890605,-4.54861371531669,9.48316295062112e-06,7.23516794406823e-05,3.04022453014015,"No"
"GGT7",-0.30686573291573,7.32299991551687,-4.54839669679828,9.49200233953203e-06,7.23914680144379e-05,3.03934290799179,"No"
"FEZ1",0.448434686111622,5.68125956500874,4.54789725125139,9.51237541520663e-06,7.25191551692127e-05,3.03731407490187,"No"
"PFKFB2",-0.506622903834755,7.97725985252579,-4.54725335274639,9.53870305064458e-06,7.26921231337562e-05,3.03469871378934,"No"
"ADAMTS4",0.635015951559306,6.41785163788698,4.54685994989548,9.55482295861954e-06,7.27871982362573e-05,3.03310095253013,"No"
"TMEM220",-0.92320736645477,7.70124172961572,-4.5466861928463,9.56195109967644e-06,7.2787714848598e-05,3.03239529331252,"No"
"SNX13",-0.329770168020977,9.01519145879019,-4.54668063904947,9.56217902086319e-06,7.2787714848598e-05,3.03237273868381,"No"
"S100A13",0.23083728768424,7.04846617015153,4.54601060179982,9.58971495793104e-06,7.2969511074177e-05,3.02965180051313,"No"
"TCAIM",0.248902187550278,7.85424721302768,4.54572588494052,9.6014388128253e-06,7.30174666177873e-05,3.02849569836811,"No"
"CDK12",0.15198549812763,9.10688947588131,4.54568002308184,9.60332856738397e-06,7.30174666177873e-05,3.02830948023657,"No"
"EOLA1-DT",-0.360254842823422,6.91237264206665,-4.54557112794489,9.60781706552238e-06,7.30237968290502e-05,3.02786732695939,"No"
"SLCO1C1",-0.204123607418857,4.5097459346036,-4.54523025704023,9.62188032339553e-06,7.3102867089959e-05,3.02648332405178,"No"
"VASN",0.352076006103517,7.14610419392495,4.54415154259425,9.66651536929817e-06,7.341406007086e-05,3.02210408177811,"No"
"CLCA3P",-0.198327443810105,4.39370513267792,-4.54375399318727,9.68301537676788e-06,7.35114211841739e-05,3.02049036689589,"No"
"RAC2",0.73998985283437,9.4830769652628,4.5430142152833,9.71379152597897e-06,7.3717048609386e-05,3.01748779584042,"No"
"PRKCD",-0.257433102933289,9.7867768865762,-4.54231262337052,9.74306604232929e-06,7.39111284198577e-05,3.01464057569304,"No"
"TEAD1",0.293779821456088,8.3365787428215,4.54219945797445,9.74779591065733e-06,7.39189352769436e-05,3.01418135783972,"No"
"LPAR1",-0.359845475122876,8.24997553903348,-4.54149035669282,9.77748390688741e-06,7.41159254482615e-05,3.01130408043286,"No"
"KRTAP19-2",-0.185514020530753,4.2163684657046,-4.54102589389167,9.79697675689582e-06,7.42355135592706e-05,3.00941965384942,"No"
"ITGA6",0.418590993381516,11.0955163737863,4.54029642579321,9.82766703444939e-06,7.44398260698112e-05,3.00646035642705,"No"
"RAB40B",-0.287081911469415,7.85741524303111,-4.53938785248988,9.86602207245874e-06,7.46833753987063e-05,3.00277500255327,"No"
"SLC39A6",0.569230594122923,7.64108239154376,4.53927081417035,9.87097325825979e-06,7.46833753987063e-05,3.002300315056,"No"
"LYST",0.488842795843501,8.04358958371366,4.53926928646906,9.8710379019017e-06,7.46833753987063e-05,3.00229411902486,"No"
"HOXC13",-0.182059845987425,5.88996669062346,-4.53883483830119,9.88943782461832e-06,7.47942563835389e-05,3.00053215790572,"No"
"METTL24",-0.622298886717358,5.45809008981013,-4.53802180644656,9.92396040854136e-06,7.50269436791087e-05,2.99723516628537,"No"
"EIF5B",0.380288068975549,8.34179857459748,4.53727454368926,9.9557926094514e-06,7.52391228078631e-05,2.99420529984856,"No"
"ZNF292",-0.350306022146832,9.06108206184955,-4.5362713588857,9.99868123514901e-06,7.55346667892837e-05,2.99013839877183,"No"
"LANCL3",-0.509358072341461,5.69734107970732,-4.53554976380821,1.00296411031968e-05,7.57399060095472e-05,2.98721350757517,"No"
"CPB2",-0.161582336958071,4.06190215431252,-4.53505489579326,1.00509266108194e-05,7.5871960742444e-05,2.98520784154818,"No"
"ALG2",0.222004159536551,8.54757014747508,4.53471939367092,1.0065382115879e-05,7.59523771751292e-05,2.98384817481428,"No"
"HSD17B13",-0.303641272856655,4.70875737984013,-4.53448472489052,1.00755049874228e-05,7.60000515931959e-05,2.98289719670806,"No"
"ZNF124",-0.494465570953942,7.08973889998083,-4.53278454674376,1.01491385126225e-05,7.65265732922318e-05,2.97600853327057,"No"
"TRIM35",-0.165823304732429,7.66616105230014,-4.5326065074842,1.01568791557459e-05,7.65560393422146e-05,2.97528728660685,"No"
"S100A12",1.69572839068393,6.00110088072425,4.53228641470726,1.01708101760532e-05,7.66074095831597e-05,2.97399063088733,"Upregulated"
"ABCA5",-0.628172785050234,8.40152375670549,-4.53227366870953,1.01713652855983e-05,7.66074095831597e-05,2.97393899997587,"No"
"TMEM147",0.298571937297526,10.0109579965148,4.53141848546265,1.02086766278866e-05,7.68594447664556e-05,2.97047512965638,"No"
"JAK3",0.683037624359308,7.17979016921056,4.53016537684714,1.0263587315466e-05,7.72437426673387e-05,2.96540043721478,"No"
"PDCD1LG2",0.922860715155134,6.49916441561215,4.52998733743457,1.02714119501983e-05,7.72603231204983e-05,2.9646795258489,"No"
"PDK3",-0.567849042251879,8.38669767048842,-4.52993924611635,1.02735264948455e-05,7.72603231204983e-05,2.96448479997386,"No"
"GUCD1",-0.39011517690907,10.0176369069365,-4.52965023635503,1.02862428963109e-05,7.7326840651454e-05,2.96331460974383,"No"
"GPRIN2",-0.372973633422819,7.31741703601403,-4.5295307167341,1.02915061741917e-05,7.73373003473682e-05,2.9628306966464,"No"
"DNAAF5",0.220135950522227,8.64742552112677,4.52843234221913,1.03399967242954e-05,7.76476738427915e-05,2.95838406097821,"No"
"PAMR1",0.414497642837037,6.26420508698126,4.52841908408145,1.03405833794846e-05,7.76476738427915e-05,2.95833039233025,"No"
"RIOK3",-0.469589133864025,10.1838128712976,-4.52817203362382,1.03515208989833e-05,7.77005931741049e-05,2.95733036071771,"No"
"HLA-F",0.21620648213484,10.2813320129787,4.52664846067021,1.04192195854898e-05,7.81793734036711e-05,2.95116408617342,"No"
"ATG14",-0.273144543843427,7.30738694162737,-4.52638376551413,1.04310244495612e-05,7.82385589018156e-05,2.95009297035486,"No"
"FGF2",0.746176553826988,7.42370008716756,4.52577643496006,1.04581588164389e-05,7.84126367115433e-05,2.94763553650842,"No"
"TSSK6",-0.230813172126973,5.93848375174989,-4.52487505602912,1.04985559491824e-05,7.86635888343301e-05,2.9439887886871,"No"
"CDNF",-0.233092471909154,5.89642978839658,-4.52480705203869,1.05016097704384e-05,7.86635888343301e-05,2.94371368575913,"No"
"NPAS2",-0.341985292929158,9.39576779097972,-4.52476621458547,1.05034440483207e-05,7.86635888343301e-05,2.94354848377746,"No"
"SLC16A9",-1.35817534278461,6.32208122808965,-4.52364577143743,1.05538909352698e-05,7.90117756900594e-05,2.93901636297383,"Downregulated"
"MMP28",-0.511030273563799,7.96009500311929,-4.52352393774122,1.05593904144157e-05,7.90233286390179e-05,2.93852360804262,"No"
"RNF167",-0.264479231173796,8.76809650857831,-4.52185512448535,1.0634997481621e-05,7.95593407108229e-05,2.93177519030572,"No"
"H2AC19",0.344271672863819,9.48171361701097,4.52167508406943,1.0643185433542e-05,7.95718874065196e-05,2.93104725528921,"No"
"ZDBF2",0.48887005435935,5.87673411507525,4.52163037574149,1.0645219637179e-05,7.95718874065196e-05,2.93086649529267,"No"
"PBLD",-1.43506036363222,8.59868549723246,-4.52155552885387,1.06486259656367e-05,7.95718874065196e-05,2.93056388547739,"Downregulated"
"EHD3",0.548360973981055,7.35082536416539,4.5191599167044,1.07582074371415e-05,8.03606714096724e-05,2.9208804371753,"No"
"MMP19",0.588041210381737,6.69380323902878,4.51879696406134,1.07749041822143e-05,8.04553032282423e-05,2.91941368561857,"No"
"LILRA1",0.718674779159592,6.66426212594962,4.51819246108916,1.08027682149242e-05,8.06332183575842e-05,2.91697100031678,"No"
"COMT",0.18638366466733,9.20232230957787,4.5153121753564,1.09364873422785e-05,8.16008211336087e-05,2.9053359177845,"No"
"TPM4",0.5295841036725,9.81403522044762,4.51314624642733,1.10380895259308e-05,8.23281554111063e-05,2.89659046667768,"No"
"LRRC2",-0.185954082872937,4.27538817135764,-4.51241614462358,1.10725422680785e-05,8.25542961039942e-05,2.89364327115164,"No"
"VNN2",1.41727314284207,6.54962132351944,4.51220912288024,1.10823302192744e-05,8.25964417163386e-05,2.89280765836201,"Upregulated"
"GEMIN4",0.212682895674754,7.55540429527853,4.51173765590931,1.11046521678381e-05,8.27319367401708e-05,2.89090476686791,"No"
"AGPAT4",0.775353418768991,6.6613040409416,4.51107712484683,1.11359982559994e-05,8.29345373472528e-05,2.88823906238288,"No"
"MYCT1",0.575789394760334,6.00627703347398,4.51016741064721,1.11793089304554e-05,8.32260591043296e-05,2.88456824575463,"No"
"MUTYH",-0.175969622308427,7.04372672220523,-4.50987387125369,1.11933186236665e-05,8.32993093104004e-05,2.88338390322409,"No"
"RAMP2",0.494376960066324,7.27413653525261,4.50782289263133,1.12916775846718e-05,8.39688371909321e-05,2.8751105630674,"No"
"INHBA",1.29800356516593,7.04585400337222,4.50782255100776,1.12916940369903e-05,8.39688371909321e-05,2.87510918526239,"Upregulated"
"STC1",1.30793349136077,6.98055375690752,4.50637485376221,1.13616214785016e-05,8.44573976224755e-05,2.86927122231486,"Upregulated"
"SGMS1",0.387388412513925,8.42101414133653,4.50602922597408,1.13783776704112e-05,8.45504894303543e-05,2.86787767271586,"No"
"JPH1",0.644296638567917,7.69657422341879,4.50578166382311,1.1390394204319e-05,8.46083056292555e-05,2.86687957070461,"No"
"MSC",0.713444838743508,6.94847280742291,4.50560947854997,1.13987591819816e-05,8.46286969019321e-05,2.86618539350786,"No"
"ERVK13-1",-0.333384377462225,7.15109330161007,-4.50555075771098,1.14016132654e-05,8.46286969019321e-05,2.86594866116283,"No"
"APOH",-0.189226626064555,4.23180904225451,-4.50543386958361,1.14072965735234e-05,8.4639428588245e-05,2.86547743552518,"No"
"STAT6",-0.20803037173188,10.5607571417246,-4.50515112287215,1.14210554910326e-05,8.47100491562885e-05,2.86433760440656,"No"
"RAB3IP",-0.347153274886167,7.81932531400434,-4.50443000331049,1.14562186608862e-05,8.49393138576621e-05,2.86143083134813,"No"
"TRANK1",-0.458675314535741,9.18802348876944,-4.50314908813576,1.15189354682234e-05,8.53726222791443e-05,2.85626849581868,"No"
"MACF1",0.261906688814666,7.89201360102197,4.50301761763798,1.15253912482701e-05,8.5388785160589e-05,2.85573871146269,"No"
"EPS8L2",-0.539921864914524,8.86159607679175,-4.50146463528448,1.16019133590252e-05,8.59238477690656e-05,2.84948163173395,"No"
"SLC25A5",-0.388487496173392,12.3318789123087,-4.50128875647318,1.16106104066164e-05,8.59563870503169e-05,2.84877311308126,"No"
"EDEM1",0.371747236596159,8.85802115641072,4.50101073972086,1.16243708747167e-05,8.60263741576851e-05,2.84765318268219,"No"
"IL3RA",0.813508248864576,6.63648076448177,4.50050863882606,1.16492621670595e-05,8.61786527869799e-05,2.84563071942609,"No"
"CXCL6",0.891088444930169,6.80381157451408,4.4990919159103,1.17197718986539e-05,8.66681687907117e-05,2.83992514049578,"No"
"NCAPH",0.471936550087515,7.84311264442189,4.49767564756949,1.17906691942873e-05,8.71601874488139e-05,2.83422284391532,"No"
"MBIP",-0.284762711848536,8.6925812890464,-4.49735378774954,1.18068386760838e-05,8.72474271979646e-05,2.83292714775381,"No"
"TTC31",-0.291056538603328,7.28584033169902,-4.4968707269966,1.18311465450332e-05,8.73947193381999e-05,2.83098265317814,"No"
